Tournament,Stage,Match Type,Match Name,Map,Team,Type,Initiated,Won
VCT 2026: EMEA Stage 1,Group Stage,Week 5,Gentle Mates vs Team Liquid,Lotus,Gentle Mates,$$ (won),6,4
VCT 2026: EMEA Stage 1,Group Stage,Week 5,Gentle Mates vs Team Liquid,Lotus,Gentle Mates,$$$ (won),11,3
VCT 2026: EMEA Stage 1,Group Stage,Week 5,Gentle Mates vs Team Liquid,Lotus,Team Liquid,Pistol Won,,1
VCT 2026: EMEA Stage 1,Group Stage,Week 5,Gentle Mates vs Team Liquid,Lotus,Team Liquid,Eco (won),3,1
VCT 2026: EMEA Stage 1,Group Stage,Week 5,Gentle Mates vs Team Liquid,Lotus,Team Liquid,$ (won),1,0
VCT 2026: EMEA Stage 1,Group Stage,Week 5,Gentle Mates vs Team Liquid,Lotus,Team Liquid,$$ (won),3,1
VCT 2026: EMEA Stage 1,Group Stage,Week 5,Gentle Mates vs Team Liquid,Lotus,Team Liquid,$$$ (won),15,11
VCT 2026: EMEA Stage 1,Group Stage,Week 5,Gentle Mates vs Team Liquid,All Maps,Gentle Mates,Pistol Won,,2
VCT 2026: EMEA Stage 1,Group Stage,Week 5,Gentle Mates vs Team Liquid,All Maps,Gentle Mates,Eco (won),6,3
VCT 2026: EMEA Stage 1,Group Stage,Week 5,Gentle Mates vs Team Liquid,All Maps,Gentle Mates,$ (won),4,1
VCT 2026: EMEA Stage 1,Group Stage,Week 5,Gentle Mates vs Team Liquid,All Maps,Gentle Mates,$$ (won),10,6
VCT 2026: EMEA Stage 1,Group Stage,Week 5,Gentle Mates vs Team Liquid,All Maps,Gentle Mates,$$$ (won),23,7
VCT 2026: EMEA Stage 1,Group Stage,Week 5,Gentle Mates vs Team Liquid,All Maps,Team Liquid,Pistol Won,,2
VCT 2026: EMEA Stage 1,Group Stage,Week 5,Gentle Mates vs Team Liquid,All Maps,Team Liquid,Eco (won),7,2
VCT 2026: EMEA Stage 1,Group Stage,Week 5,Gentle Mates vs Team Liquid,All Maps,Team Liquid,$ (won),1,0
VCT 2026: EMEA Stage 1,Group Stage,Week 5,Gentle Mates vs Team Liquid,All Maps,Team Liquid,$$ (won),7,3
VCT 2026: EMEA Stage 1,Group Stage,Week 5,Gentle Mates vs Team Liquid,All Maps,Team Liquid,$$$ (won),28,21
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Fracture,Eternal Fire,Pistol Won,,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Fracture,Eternal Fire,Eco (won),2,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Fracture,Eternal Fire,$ (won),4,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Fracture,Eternal Fire,$$ (won),5,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Fracture,Eternal Fire,$$$ (won),9,3
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Fracture,Team Heretics,Pistol Won,,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Fracture,Team Heretics,Eco (won),4,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Fracture,Team Heretics,$ (won),0,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Fracture,Team Heretics,$$ (won),2,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Fracture,Team Heretics,$$$ (won),14,11
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Pearl,Eternal Fire,Pistol Won,,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Pearl,Eternal Fire,Eco (won),3,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Pearl,Eternal Fire,$ (won),0,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Pearl,Eternal Fire,$$ (won),6,4
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Pearl,Eternal Fire,$$$ (won),12,8
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Pearl,Team Heretics,Pistol Won,,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Pearl,Team Heretics,Eco (won),3,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Pearl,Team Heretics,$ (won),3,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Pearl,Team Heretics,$$ (won),7,5
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Pearl,Team Heretics,$$$ (won),8,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Lotus,Eternal Fire,Pistol Won,,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Lotus,Eternal Fire,Eco (won),2,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Lotus,Eternal Fire,$ (won),0,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Lotus,Eternal Fire,$$ (won),5,5
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Lotus,Eternal Fire,$$$ (won),11,6
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Lotus,Team Heretics,Pistol Won,,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Lotus,Team Heretics,Eco (won),4,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Lotus,Team Heretics,$ (won),1,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Lotus,Team Heretics,$$ (won),4,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,Lotus,Team Heretics,$$$ (won),9,4
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,All Maps,Eternal Fire,Pistol Won,,5
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,All Maps,Eternal Fire,Eco (won),7,5
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,All Maps,Eternal Fire,$ (won),4,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,All Maps,Eternal Fire,$$ (won),16,11
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,All Maps,Eternal Fire,$$$ (won),32,17
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,All Maps,Team Heretics,Pistol Won,,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,All Maps,Team Heretics,Eco (won),11,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,All Maps,Team Heretics,$ (won),4,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,All Maps,Team Heretics,$$ (won),13,8
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire vs Team Heretics,All Maps,Team Heretics,$$$ (won),31,17
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Pearl,Team Liquid,Pistol Won,,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Pearl,Team Liquid,Eco (won),2,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Pearl,Team Liquid,$ (won),2,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Pearl,Team Liquid,$$ (won),8,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Pearl,Team Liquid,$$$ (won),4,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Pearl,Team Vitality,Pistol Won,,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Pearl,Team Vitality,Eco (won),3,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Pearl,Team Vitality,$ (won),0,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Pearl,Team Vitality,$$ (won),4,3
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Pearl,Team Vitality,$$$ (won),9,9
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Ascent,Team Liquid,Pistol Won,,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Ascent,Team Liquid,Eco (won),3,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Ascent,Team Liquid,$ (won),2,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Ascent,Team Liquid,$$ (won),5,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Ascent,Team Liquid,$$$ (won),14,10
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Ascent,Team Vitality,Pistol Won,,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Ascent,Team Vitality,Eco (won),3,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Ascent,Team Vitality,$ (won),0,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Ascent,Team Vitality,$$ (won),5,3
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Ascent,Team Vitality,$$$ (won),16,6
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Lotus,Team Liquid,Pistol Won,,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Lotus,Team Liquid,Eco (won),4,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Lotus,Team Liquid,$ (won),1,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Lotus,Team Liquid,$$ (won),9,5
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Lotus,Team Liquid,$$$ (won),9,4
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Lotus,Team Vitality,Pistol Won,,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Lotus,Team Vitality,Eco (won),3,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Lotus,Team Vitality,$ (won),0,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Lotus,Team Vitality,$$ (won),5,4
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,Lotus,Team Vitality,$$$ (won),15,8
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,All Maps,Team Liquid,Pistol Won,,3
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,All Maps,Team Liquid,Eco (won),9,3
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,All Maps,Team Liquid,$ (won),5,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,All Maps,Team Liquid,$$ (won),22,9
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,All Maps,Team Liquid,$$$ (won),27,14
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,All Maps,Team Vitality,Pistol Won,,3
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,All Maps,Team Vitality,Eco (won),9,4
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,All Maps,Team Vitality,$ (won),0,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,All Maps,Team Vitality,$$ (won),14,10
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid vs Team Vitality,All Maps,Team Vitality,$$$ (won),40,23
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Pearl,FUT Esports,Pistol Won,,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Pearl,FUT Esports,Eco (won),4,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Pearl,FUT Esports,$ (won),1,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Pearl,FUT Esports,$$ (won),3,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Pearl,FUT Esports,$$$ (won),10,3
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Pearl,Eternal Fire,Pistol Won,,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Pearl,Eternal Fire,Eco (won),2,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Pearl,Eternal Fire,$ (won),2,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Pearl,Eternal Fire,$$ (won),5,4
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Pearl,Eternal Fire,$$$ (won),9,6
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Ascent,FUT Esports,Pistol Won,,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Ascent,FUT Esports,Eco (won),2,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Ascent,FUT Esports,$ (won),0,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Ascent,FUT Esports,$$ (won),4,4
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Ascent,FUT Esports,$$$ (won),11,7
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Ascent,Eternal Fire,Pistol Won,,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Ascent,Eternal Fire,Eco (won),4,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Ascent,Eternal Fire,$ (won),0,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Ascent,Eternal Fire,$$ (won),5,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Ascent,Eternal Fire,$$$ (won),8,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Split,FUT Esports,Pistol Won,,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Split,FUT Esports,Eco (won),2,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Split,FUT Esports,$ (won),2,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Split,FUT Esports,$$ (won),6,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Split,FUT Esports,$$$ (won),14,8
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Split,Eternal Fire,Pistol Won,,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Split,Eternal Fire,Eco (won),4,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Split,Eternal Fire,$ (won),1,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Split,Eternal Fire,$$ (won),3,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,Split,Eternal Fire,$$$ (won),16,11
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,All Maps,FUT Esports,Pistol Won,,4
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,All Maps,FUT Esports,Eco (won),8,4
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,All Maps,FUT Esports,$ (won),3,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,All Maps,FUT Esports,$$ (won),13,7
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,All Maps,FUT Esports,$$$ (won),35,18
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,All Maps,Eternal Fire,Pistol Won,,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,All Maps,Eternal Fire,Eco (won),10,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,All Maps,Eternal Fire,$ (won),3,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,All Maps,Eternal Fire,$$ (won),13,6
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FUT Esports vs Eternal Fire,All Maps,Eternal Fire,$$$ (won),33,19
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,Breeze,FNATIC,Pistol Won,,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,Breeze,FNATIC,Eco (won),4,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,Breeze,FNATIC,$ (won),1,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,Breeze,FNATIC,$$ (won),6,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,Breeze,FNATIC,$$$ (won),6,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,Breeze,Team Vitality,Pistol Won,,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,Breeze,Team Vitality,Eco (won),2,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,Breeze,Team Vitality,$ (won),0,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,Breeze,Team Vitality,$$ (won),4,3
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,Breeze,Team Vitality,$$$ (won),11,8
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,Haven,FNATIC,Pistol Won,,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,Haven,FNATIC,Eco (won),4,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,Haven,FNATIC,$ (won),3,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,Haven,FNATIC,$$ (won),6,3
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,Haven,FNATIC,$$$ (won),15,7
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,Haven,Team Vitality,Pistol Won,,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,Haven,Team Vitality,Eco (won),3,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,Haven,Team Vitality,$ (won),2,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,Haven,Team Vitality,$$ (won),2,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,Haven,Team Vitality,$$$ (won),21,12
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,All Maps,FNATIC,Pistol Won,,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,All Maps,FNATIC,Eco (won),8,2
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,All Maps,FNATIC,$ (won),4,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,All Maps,FNATIC,$$ (won),12,5
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,All Maps,FNATIC,$$$ (won),21,9
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,All Maps,Team Vitality,Pistol Won,,3
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,All Maps,Team Vitality,Eco (won),5,3
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,All Maps,Team Vitality,$ (won),2,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,All Maps,Team Vitality,$$ (won),6,4
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC vs Team Vitality,All Maps,Team Vitality,$$$ (won),32,20
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,Breeze,Team Heretics,Pistol Won,,1
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,Breeze,Team Heretics,Eco (won),3,2
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,Breeze,Team Heretics,$ (won),0,0
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,Breeze,Team Heretics,$$ (won),1,1
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,Breeze,Team Heretics,$$$ (won),13,10
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,Breeze,BBL Esports,Pistol Won,,1
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,Breeze,BBL Esports,Eco (won),3,1
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,Breeze,BBL Esports,$ (won),0,0
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,Breeze,BBL Esports,$$ (won),10,2
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,Breeze,BBL Esports,$$$ (won),4,1
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,Ascent,Team Heretics,Pistol Won,,1
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,Ascent,Team Heretics,Eco (won),3,1
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,Ascent,Team Heretics,$ (won),2,0
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,Ascent,Team Heretics,$$ (won),6,4
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,Ascent,Team Heretics,$$$ (won),15,9
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,Ascent,BBL Esports,Pistol Won,,1
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,Ascent,BBL Esports,Eco (won),3,1
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,Ascent,BBL Esports,$ (won),1,0
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,Ascent,BBL Esports,$$ (won),4,3
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,Ascent,BBL Esports,$$$ (won),18,8
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,All Maps,Team Heretics,Pistol Won,,2
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,All Maps,Team Heretics,Eco (won),6,3
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,All Maps,Team Heretics,$ (won),2,0
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,All Maps,Team Heretics,$$ (won),7,5
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,All Maps,Team Heretics,$$$ (won),28,19
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,All Maps,BBL Esports,Pistol Won,,2
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,All Maps,BBL Esports,Eco (won),6,2
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,All Maps,BBL Esports,$ (won),1,0
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,All Maps,BBL Esports,$$ (won),14,5
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics vs BBL Esports,All Maps,BBL Esports,$$$ (won),22,9
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Liquid vs Gentle Mates,Split,Team Liquid,Pistol Won,,2
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Liquid vs Gentle Mates,Split,Team Liquid,Eco (won),2,2
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Liquid vs Gentle Mates,Split,Team Liquid,$ (won),1,1
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Liquid vs Gentle Mates,Split,Team Liquid,$$ (won),4,2
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Liquid vs Gentle Mates,Split,Team Liquid,$$$ (won),10,8
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Liquid vs Gentle Mates,Split,Gentle Mates,Pistol Won,,0
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Liquid vs Gentle Mates,Split,Gentle Mates,Eco (won),4,0
